,timestamp,length,highest_layer,content_type,content_type_len,request_uri,http,dest_ip,dest_port
492,1521395037.116772,66,TCP,,0,,,172.17.0.2,8080
493,1521395037.12045,66,TCP,,0,,,172.17.0.2,8080
494,1521395037.123826,66,TCP,,0,,,172.17.0.1,55308
495,1521395037.123842,66,TCP,,0,,,172.17.0.2,8080
496,1521395046.664397,74,TCP,,0,,,172.17.0.2,8080
497,1521395046.664416,74,TCP,,0,,,172.17.0.1,36782
498,1521395046.664421,66,TCP,,0,,,172.17.0.2,8080
499,1521395046.664477,979,URLENCODED-FORM,application/x-www-form-urlencoded,33,/integration/saveGangster.action,"Layer HTTP:
	POST /integration/saveGangster.action HTTP/1.1\r\n
	Expert Info (Chat/Sequence): POST /integration/saveGangster.action HTTP/1.1\r\n
	POST /integration/saveGangster.action HTTP/1.1\r\n
	Severity level: Chat
	Group: Sequence
	Request Method: POST
	Request URI: /integration/saveGangster.action
	Request Version: HTTP/1.1
	Host: localhost:8080\r\n
	Connection: keep-alive\r\n
	Accept-Encoding: gzip, deflate\r\n
	Accept: */*\r\n
	User-Agent: python-requests/2.18.4\r\n
	Referer: http://localhost:8080/integration/editGangster\r\n
	Content-Length: 609\r\n
	Content length: 609
	Content-Type: application/x-www-form-urlencoded\r\n
	Full request URI: http://localhost:8080/integration/saveGangster.action
	HTTP request 1/1
	File Data: 609 bytes
	\r\n
",172.17.0.2,8080
500,1521395046.664488,66,TCP,,0,,,172.17.0.1,36782
501,1521395046.739355,7306,TCP,,0,,,172.17.0.1,36782
502,1521395046.739365,66,TCP,,0,,,172.17.0.2,8080
503,1521395046.739373,1826,TCP,,0,,,172.17.0.1,36782
504,1521395046.739375,66,TCP,,0,,,172.17.0.2,8080
505,1521395046.739396,3688,TCP,,0,,,172.17.0.1,36782
506,1521395046.739399,66,TCP,,0,,,172.17.0.2,8080
