,name,hostIdentifier,calendarTime,unixTime,epoch,counter,action,decorations.host_uuid,decorations.username,columns.name,columns.action,columns.atime,columns.category,columns.ctime,columns.gid,columns.hashed,columns.inode,columns.md5,columns.mode,columns.mtime,columns.sha1,columns.sha256,columns.size,columns.target_path,columns.time,columns.transaction_id,columns.uid
34,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:07 2018 UTC,1517877247,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877246,tmp,1517877246,0,1,29169,5a961fc1ac866df73717f60cd6330e10,0644,1517877246,2105173dbedb212f288024fc168e9e94941d1e77,40ca3f86dec8fe6119a225dfc2e07fdbda505d9d2e4a5bc3fa1af42638f95ddb,1263,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877246,0,0
35,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:07 2018 UTC,1517877247,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877246,tmp,1517877247,0,1,29169,3842dc52208dc71a65c4ff2f9394ead5,0644,1517877247,e603cbe13c76b366a2eaa6b32d6a642b44e1a290,7be0d43b78ab722f12478805563153e73508b52b840d58ae440464f226e3047e,1424,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877247,0,0
36,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:07 2018 UTC,1517877247,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877247,tmp,1517877247,0,1,29169,bcd832e1430f3ca4313d74f692b6032d,0644,1517877247,4f40bf2ef295aa6a5f273378aa3b8a6b76525287,884bcc6965695534be6221d8afec3fa22ebfcc70b400fe7163ee7d182f6ff10d,1585,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877247,0,0
37,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:08 2018 UTC,1517877248,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877247,tmp,1517877247,0,1,29169,ba83f2f11ad62a67fba1bc8c4e66d776,0644,1517877247,16e7eab1b00110196dd64d65703a378ecb835e0c,d20866d8e1744654058dac2ac16c0ba08dcc4ebb7a8a73e6b7cdcc1e3aeb67ff,1746,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877247,0,0
38,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:08 2018 UTC,1517877248,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877247,tmp,1517877247,0,1,29169,61444b68b74fa92b9e78a8c572360604,0644,1517877247,42bb827a5edb05e14f753169c14cf61c64f682c6,45fe396e91e7a93adad1d110e85f684b0c958095791e7dc3588ad33dd546f17b,1907,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877247,0,0
39,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:08 2018 UTC,1517877248,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877247,tmp,1517877247,0,1,29169,82c27e571db91ef40c82a86039a912db,0644,1517877247,2abee801d879cfb6dd6e41167ca98c033c75d92b,881411d79e7dd14c3a7d3c3aa510333b4cfe8530f1649be15f35cc880d5b6c1a,2068,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877247,0,0
40,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:08 2018 UTC,1517877248,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877247,tmp,1517877248,0,1,29169,deaada57a4fdc10163599f00303553c7,0644,1517877248,b5cbd15a685797c2c21a7af49be8eaeeb12857a9,9bdc5c8de701d94615d79817add61ac5e0c637bd20dd54c742d624a03b5cc234,2229,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877248,0,0
41,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:08 2018 UTC,1517877248,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877248,tmp,1517877248,0,1,29169,a483c3a22196f232f1f75614eb05dbc9,0644,1517877248,2b196541858aab3b88ca878065c86c887a4d76f0,114cf814d877610becf293ed3e4fb2152324ecf720e6140b6f98d2ea7bc163be,2390,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877248,0,0
42,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,rk,,,,,,,,,,,,,,,,,
43,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ipt_MASQUERADE,,,,,,,,,,,,,,,,,
44,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_nat_masquerade_ipv4,,,,,,,,,,,,,,,,,
45,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_conntrack_netlink,,,,,,,,,,,,,,,,,
46,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nfnetlink,,,,,,,,,,,,,,,,,
47,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,xfrm_user,,,,,,,,,,,,,,,,,
48,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,xfrm_algo,,,,,,,,,,,,,,,,,
49,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,iptable_nat,,,,,,,,,,,,,,,,,
50,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_conntrack_ipv4,,,,,,,,,,,,,,,,,
51,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_defrag_ipv4,,,,,,,,,,,,,,,,,
52,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_nat_ipv4,,,,,,,,,,,,,,,,,
53,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,xt_addrtype,,,,,,,,,,,,,,,,,
54,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,iptable_filter,,,,,,,,,,,,,,,,,
55,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ip_tables,,,,,,,,,,,,,,,,,
56,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,xt_conntrack,,,,,,,,,,,,,,,,,
57,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,x_tables,,,,,,,,,,,,,,,,,
58,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_nat,,,,,,,,,,,,,,,,,
59,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,nf_conntrack,,,,,,,,,,,,,,,,,
60,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,br_netfilter,,,,,,,,,,,,,,,,,
61,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,bridge,,,,,,,,,,,,,,,,,
62,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,stp,,,,,,,,,,,,,,,,,
63,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,llc,,,,,,,,,,,,,,,,,
64,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,overlay,,,,,,,,,,,,,,,,,
65,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ppdev,,,,,,,,,,,,,,,,,
66,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,intel_powerclamp,,,,,,,,,,,,,,,,,
67,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,crct10dif_pclmul,,,,,,,,,,,,,,,,,
68,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,crc32_pclmul,,,,,,,,,,,,,,,,,
69,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ghash_clmulni_intel,,,,,,,,,,,,,,,,,
70,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,aesni_intel,,,,,,,,,,,,,,,,,
71,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,aes_x86_64,,,,,,,,,,,,,,,,,
72,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,lrw,,,,,,,,,,,,,,,,,
73,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,vboxvideo,,,,,,,,,,,,,,,,,
74,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,gf128mul,,,,,,,,,,,,,,,,,
75,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,glue_helper,,,,,,,,,,,,,,,,,
76,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ablk_helper,,,,,,,,,,,,,,,,,
77,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,cryptd,,,,,,,,,,,,,,,,,
78,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ttm,,,,,,,,,,,,,,,,,
79,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,drm_kms_helper,,,,,,,,,,,,,,,,,
80,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,snd_intel8x0,,,,,,,,,,,,,,,,,
81,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,snd_ac97_codec,,,,,,,,,,,,,,,,,
82,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,ac97_bus,,,,,,,,,,,,,,,,,
83,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,input_leds,,,,,,,,,,,,,,,,,
84,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,joydev,,,,,,,,,,,,,,,,,
85,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,serio_raw,,,,,,,,,,,,,,,,,
86,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,snd_pcm,,,,,,,,,,,,,,,,,
87,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,drm,,,,,,,,,,,,,,,,,
88,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,fb_sys_fops,,,,,,,,,,,,,,,,,
89,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,snd_timer,,,,,,,,,,,,,,,,,
90,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,syscopyarea,,,,,,,,,,,,,,,,,
91,kernel_module,ubuntu,Tue Feb  6 00:34:09 2018 UTC,1517877249,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,,sysfillrect,,,,,,,,,,,,,,,,,
